cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,IPC,CPI
2158572227,3497966635,18804312,10584447,39765934,47131849,1356013,1475991,17186755,351127,198526,431811,10993566,4667397,20469625,1.62,0.617093429
2203727138,3631674027,20268504,7818745,35996044,57596514,1017018,1237300,20273554,266966,218028,448992,13780651,3744260,20239650,1.65,0.606807528
2215222778,3574982378,22049284,7267464,38008202,53223965,826972,936657,22610651,261031,133242,399797,15223827,3820223,20214077,1.61,0.619645789
2115672655,3376323226,21242805,7084502,34670135,55306748,834311,1023215,21628385,292350,147145,374029,13984744,4720438,18845623,1.6,0.626620295
2258009496,3738551843,22036542,8544969,42449837,57809209,1053021,1262555,20226167,270304,205212,516369,12453934,4532367,18829396,1.66,0.60397972
2276583554,3693940778,23154016,8006178,47914627,42856567,874870,847878,22411720,283633,126965,331360,11315972,5064386,16530377,1.62,0.616302126
2186424464,3576211823,20548926,8410945,36603991,45896987,901113,922150,21557713,263916,123291,250851,8841925,3941691,14948313,1.64,0.611380022
2126810034,3530850290,19339538,8341248,40217633,48542870,1073387,1115477,19091008,283533,172037,314180,10711191,4694351,16117411,1.66,0.602350669
2084508252,3282785903,16988091,9153682,35516578,46599800,1240706,1061385,17001792,271390,133344,192401,7913866,5157404,15928834,1.57,0.63498148
2126194073,3727723902,18289080,8056020,40387221,40850169,906802,930867,20284228,263230,140975,281926,10999775,3997033,12795039,1.75,0.57037327
2146269256,3663890765,19404035,8197128,39509970,43927637,1144163,1388103,19202408,264634,182174,249183,8809333,3458958,13386470,1.71,0.585789641
2273966461,3916404174,19515432,7755542,44212272,52939766,1065241,1290623,18718093,284952,152659,367521,11943943,4553115,16993969,1.72,0.580626095
1913856197,3379512471,17381051,7711773,32200647,39824758,1119968,1355003,18657536,251185,155602,327461,11436803,2906524,12317705,1.77,0.566311328
2000908687,3546493043,12428999,11352551,32864581,58038908,1430679,1762451,14491186,237578,183205,435089,11300024,4191769,16006755,1.77,0.564193603
1673113430,3014838579,11159889,8921183,25576441,57158003,1196534,2039704,13939150,225318,286891,393808,11289490,3131964,14177204,1.8,0.55495954
1887248876,3275042074,16199446,8780745,32831162,53732737,1069597,1619964,16182332,226594,186112,348544,13337039,3181159,16280498,1.74,0.576251796
1835308792,3403253509,12310318,8659532,27632353,69191489,1320833,2231296,13905716,263799,344383,400425,9436273,3167646,14910882,1.85,0.539280658
1831900051,3209112315,14674598,8066230,28401596,53142845,863720,1473136,17353224,227995,271831,470675,11941106,3924955,16504577,1.75,0.570843234
1728887418,3172508102,13812184,7814555,33697610,53623820,1199327,1806562,14935398,230321,282278,421525,10596574,3196844,13753604,1.83,0.544959181
1568832969,3007702779,12855266,7184759,27017829,53138078,1074019,1591970,14932017,256168,223770,334418,10636831,2373243,11512543,1.92,0.521605054
1926466713,3412179368,15577773,8555361,30849438,70546017,1056624,1701940,15726210,255543,271210,388433,12032124,3610149,17593137,1.77,0.564585417
1836516631,3151712044,15015773,8407784,30871242,56522813,1127003,1561495,15728492,238597,246148,360309,11536238,3932988,17928142,1.72,0.582704449
2198535676,3818333093,17714527,8743572,41692140,49827681,1022642,1452880,17852255,248170,253367,452753,11681329,4893852,18198406,1.74,0.57578415
1784543827,3054440868,15305394,8085219,37444606,45594082,997104,1287640,18212731,236120,144883,315039,7317253,4702894,14038883,1.71,0.584245662
1988114357,3442531621,16414124,9191133,37442409,50665481,1235311,1535253,15292513,223616,201171,371796,9508286,4167755,15097757,1.73,0.577515206
1761871767,3101324073,14394475,7812512,33463139,45494444,1083863,1557234,17454134,235229,221774,335237,8065268,4195863,15016412,1.76,0.568103083
1757323909,3148654463,15197642,7756714,30824089,57448551,896236,1480090,16869262,216546,193861,402599,11971585,4274592,15458312,1.79,0.558119009
1874427309,3301411588,15561905,7718465,36460069,50988338,1007151,1442366,17557717,228649,216168,460257,9916190,4415895,16805406,1.76,0.567765412
1611992655,2966672621,14455818,6864637,37679568,42218256,913114,1234493,17632487,221505,189042,329988,10234512,3100357,11834711,1.84,0.54336722
1945853985,3517174833,14893126,8052042,30556043,63740971,999043,1737492,15537846,253359,190994,395483,11779777,4707983,14806082,1.81,0.553243463
1795947863,3086185494,13707359,7840580,34597612,38686537,958991,1138333,15411813,192691,234129,434867,9065969,5140855,13024817,1.72,0.581931276
1859032652,3149349338,16259502,8025005,36161590,47761144,1108769,1807145,16837106,226051,253156,379122,9128907,4278582,15284055,1.69,0.590291026
1813890826,3105913298,17205859,7729716,33280305,51680399,1026851,1268099,17960621,234457,148212,317923,10941807,3410681,13806018,1.71,0.584012061
1791050226,3151828787,14022887,8867945,30673020,52895777,1221103,1920346,15866767,318729,211384,329079,10541644,3706017,16604998,1.76,0.568257462
2193197856,3577739580,20361706,7598403,33811749,66268502,917719,1425948,17747343,226915,257238,463253,17441485,3858812,21916170,1.63,0.613012157
2254247487,3530589199,24561758,6978030,44136753,47014163,758558,896177,24070046,227201,118750,348006,15783216,3778810,20648513,1.57,0.63849045
1853850717,3137875519,17536290,8489672,29005160,55979048,956021,1612787,15552442,201139,194364,332099,12180040,3513093,16593379,1.69,0.590798043
2267936045,3784638031,20866202,7924961,34641569,66740047,920503,1104512,20776983,264899,207076,552310,18940854,4016781,22663189,1.67,0.599247808
2114523173,3554554847,21893332,6933547,38855278,49874758,772262,1186835,20378062,241299,164878,366876,13443102,3198188,19190021,1.68,0.59487707
2090582851,3481932681,20315519,7962171,39540721,53761467,852993,1000145,20839406,256359,170769,385693,14831458,3838009,18898938,1.67,0.600408751
2130425737,3309902483,22622030,7099933,34893817,56826725,728997,1064243,20569404,231320,171393,527781,19058944,3493623,24162217,1.55,0.643652116
1970097300,3325833950,17767571,9414179,29937992,57418249,1025006,1607191,19162210,299037,88508,376114,17251452,2990853,19078335,1.69,0.592361895
2186738178,3476049327,20587270,7618688,31203629,72302144,998886,1253053,21153483,282780,179787,539655,18907775,3845998,24080108,1.59,0.629087211
2114861567,3468123555,18689179,7680508,31548276,62714996,728272,1131226,20915573,258008,193416,442915,14192307,3682595,18563980,1.64,0.609799949
2116762381,3339624169,22926502,8249610,39790188,52494052,898885,1152329,21012953,251673,150309,254762,11570453,4124058,20037140,1.58,0.633832513
1994859894,3512564734,17557927,7733948,36323646,53595191,1047895,1678566,19143393,246818,192720,377490,12225463,4070676,15720234,1.76,0.567921176
2037294430,3465937647,18548900,7972211,34796835,51761254,998648,1700926,17569597,240822,193528,438808,14446487,4002678,16416800,1.7,0.587804697
2222724824,3723122707,16336756,9035630,39039897,60555594,1174362,1400270,15202275,261449,221351,338100,10893145,5307517,19546378,1.68,0.597005524
2192605892,3615286733,20501050,8150198,38391167,44812190,995274,863269,21103968,267158,130607,368493,13879560,4203685,20593397,1.65,0.606481879
2042722582,3407710528,18862765,9097029,32986719,57027286,1028067,1423292,19079517,248171,162225,361441,12242114,3168617,18131781,1.67,0.599441345
2012053654,3311133003,16948329,9095652,29626546,57878955,1063375,1396534,15319637,258009,181696,350139,15821672,3338797,21029509,1.65,0.607663193
2038938326,3274596971,18410374,7918840,35490992,51652026,929763,927034,19755549,264507,166482,335921,12533355,3444590,17233002,1.61,0.622653213
2226963994,3393472668,20244553,7131165,37514876,49240923,758043,970124,19495424,259108,158589,435702,14660746,3596110,21677790,1.52,0.65624928
2230580778,3355079331,21952917,8332763,43436490,49497973,908446,904786,21636092,277737,142218,389310,14036058,5307401,22918825,1.5,0.66483697
2245804178,3814601813,20558416,7665230,53032211,35882405,871707,1018844,19932397,251536,121933,238011,8605583,6011949,17509363,1.7,0.588738822
2271261164,3527262406,23576805,8425013,43866200,39960804,932115,775807,23728117,262789,87152,278849,10545049,4791315,16221198,1.55,0.643916132
2095666875,3358504720,20614224,7607440,40455122,36943388,937747,1068122,20320454,270999,117295,258972,10891409,4239056,18345222,1.6,0.623988069
1961916652,3371074517,15512374,8696429,33222434,48831252,1281623,1596111,15419668,260079,202036,297882,7272716,4429840,12605676,1.72,0.581985549
2029576653,3397365914,14994380,9327438,31841684,57008970,1320321,1820483,14484463,284543,282918,380140,10236144,4409918,17061102,1.67,0.597397132
2061244195,3288847533,16816405,8993408,35990288,51148754,1253312,1379015,17741352,264978,169832,369623,11498235,4471901,17764580,1.6,0.626737535
2240698640,3685578430,20469294,8091578,41304733,52189516,1118792,1118277,21255599,315856,150397,479126,14770667,4222788,22381297,1.64,0.607963901
2271205474,3742080391,20431292,8986252,38803036,53466859,1015607,1030634,21044030,229173,117714,307380,11369082,4276172,21623281,1.65,0.60693658
2215225487,3729497713,19299616,8362610,41233852,53705309,924423,1080905,18273733,293247,206255,523049,18117047,4647480,21348306,1.68,0.593974218
2070547796,3563920545,17968776,7738235,42724787,41316868,909059,1229698,20423364,243444,152199,343943,10784465,4496947,15832745,1.72,0.580974736
1990110390,3150596950,19850626,8015579,30033735,64857239,969401,1279369,20768250,277176,148599,398443,17466715,2977231,21499981,1.58,0.631661371
1956475609,3133263529,20536323,7118310,32132526,62039405,779517,844280,22616036,266335,111752,444669,17848962,3423356,20410942,1.6,0.62442102
2255306837,3410670900,23722292,8594861,34237752,59553235,839363,982168,22456312,277471,144411,474876,19727109,3616313,26088777,1.51,0.661250207
2202944527,3348701850,24185347,7085834,32740431,63953534,733810,691569,23838413,283503,87787,413186,18804081,3378750,24959269,1.52,0.657850303
2180950789,3628587505,18725798,9101086,38104840,52187846,1015736,1224443,18715479,261939,173067,319490,11796303,3891424,17488248,1.66,0.601046767
2266728085,3755146659,20542889,8274065,33562514,66925144,935812,1313762,20741630,277570,126905,457403,16663564,4124424,22201102,1.66,0.603632372
2145731130,3383965666,21491804,6983812,31310692,68507159,778897,928421,23934208,333367,116687,519824,20674293,3188835,23954239,1.58,0.634087737
2230774918,3647775935,20408628,9053826,34102037,52241570,966454,1090833,21108204,304182,185422,424785,12900800,4109319,17902634,1.64,0.611543844
1941895055,3165317958,16035334,10129731,32607520,51452234,1291628,1051082,19594716,335546,166450,407902,16054381,3936802,16278909,1.63,0.613491308
2065051872,3233573318,19271287,8287154,36705940,49654912,843043,960101,20831820,290329,170082,434194,13152234,4279307,16369475,1.57,0.638628436
2274708473,3527718815,22968823,8662095,41304211,51427177,882423,967648,22168432,263389,151131,419354,14940770,4759079,20262565,1.55,0.644810029
2206355377,3524035159,21243437,8398568,36592072,47446069,938804,1152333,19641620,266996,208927,354093,11448856,4707624,19019853,1.6,0.626087788
1961238993,3259642570,17559564,8331864,33659094,50717334,1000830,1099414,20445661,314488,134374,335228,13323268,3220698,16862457,1.66,0.601673021
2239757638,3609020229,18253004,9480233,33870119,62297816,1102580,1476877,15954133,286562,230819,441812,12200529,4799886,20162313,1.61,0.620599912
2240942075,3459054357,21509900,8586351,38062027,49738955,805501,1104795,21375285,285740,126035,417769,16678357,5521204,22814401,1.54,0.647848182
2144009046,3396643239,20172161,8904001,35414847,56901474,1213352,1238909,21168956,302758,147687,412269,14702868,4127562,21042554,1.58,0.631214083
1933384722,3259852419,15844351,8742897,35366723,41898409,1258993,1926882,14285648,242689,252945,400825,13052156,4687333,18090242,1.69,0.593089647
2161808061,3426660267,16998049,9543373,32726228,62680728,1343597,1686640,15546824,308136,278963,412124,13468001,3983200,19041574,1.59,0.630879017
1876419836,3206355311,16867226,6616265,33598501,56983897,893185,1165406,18197554,281196,196592,404823,17563977,4136820,23583588,1.71,0.585218934
2241008716,4017669774,17987047,7402730,39418045,47602066,897012,1236334,15386987,218442,186291,366741,13143488,3888461,19055472,1.79,0.557788181
2143199544,3814233365,19237704,7145452,38947836,52184390,805747,1128441,20052289,280148,192347,421165,12808100,4062427,16521168,1.78,0.561895233
2151444326,3730206559,19490358,7378856,46966632,42809074,793340,1039523,19829773,218648,114521,301929,11142713,4573476,17988084,1.73,0.576762786
2274193487,3960615343,20785024,7584178,38170265,55897935,938456,1263481,18687330,255073,203351,368723,12586463,4170536,20816998,1.74,0.57420206
2090541129,3639118018,20463557,6874837,35916708,54347573,788352,842189,21688247,268206,109293,412761,16737936,4296637,21193759,1.74,0.57446368
1810224407,3103661465,17488796,7385706,32027413,52170350,979222,1259705,19497865,257176,165321,440192,14400065,3454693,17950074,1.71,0.583254465
2104215008,3389746953,17070644,10307495,32323428,59085842,1335156,1410386,17358644,287094,199711,442739,14673429,3887938,19075412,1.61,0.620758728
2099784649,3658056565,16301282,9044710,32709212,61978709,1187745,1730004,17033396,250483,231389,463911,12042797,3942127,17416286,1.74,0.574016452
2192325395,3509478523,20433251,8913036,35689480,55857395,1002120,1164871,19382005,234047,167744,430796,17437287,3718808,21244576,1.6,0.624686939
2069085456,3292443684,23027784,6367249,36894082,53325099,742061,848319,23392532,224777,114505,377129,16254574,3519123,19838983,1.59,0.628434578
2116012811,3466279738,20649612,7225061,33387570,58017985,835224,1144006,21150462,249951,218668,394808,14297498,3362758,18825189,1.64,0.610456446
2211049796,3486040068,21479398,8039935,34408944,59028641,768119,1081105,21907659,255404,125870,472345,18828985,4234511,24139524,1.58,0.634258285
2272129445,3404590406,21833469,8781271,39333589,61131682,975613,1017742,22025174,273607,138731,444620,12785988,5460933,25860657,1.5,0.667372334
2120418845,3469863499,18583947,8689086,36267714,49268868,1119901,1051233,19022056,258737,213853,312368,10296509,4579894,17133265,1.64,0.611095752
2196947493,3430788237,20191323,9668193,35754466,56453252,934944,1205185,19932872,255685,123126,337037,14086655,4535928,23167698,1.56,0.640362314
2088802185,3725495832,17436270,8279155,34305483,53393495,1013879,1432769,19059172,326991,200311,429896,12329818,4821238,15874803,1.78,0.560677633
1938769564,2913094265,20944757,7647381,27859815,63553770,897646,1141718,20512884,295941,158753,500291,17660765,3321019,22252442,1.5,0.665536158
1998893232,3366555703,15993012,8619104,29748167,63305057,951502,1690538,18241331,243627,188856,424830,11826990,4746555,16779981,1.68,0.593750233
2216635208,3308654192,20144032,9292634,36194938,58241063,1149593,1167539,19926508,286476,167439,535872,17024949,3966463,20397409,1.49,0.669950705
2218340428,3352534013,22994246,7291041,32314012,67290142,852510,1056221,22319054,299375,183998,462574,20434989,3303106,26713460,1.51,0.661690655
1983981490,3130683397,20670794,7801600,33659319,55623552,978208,1095575,20748708,291619,205342,465605,16074328,3447943,19681384,1.58,0.633721536
2308212294,3772545796,23166437,6957396,38927909,61003704,816174,994729,23335697,286834,138241,491808,20483252,3972382,24609053,1.63,0.611844738
2293555025,3599023008,25132769,6093793,37588378,57635401,636989,691318,25377116,285061,105881,483179,21575592,3440539,24080700,1.57,0.637271565
2246510548,3731458935,22102804,7535211,42643716,49311986,720858,830388,21649710,268961,111363,397010,14181052,3454769,22102423,1.66,0.602046167
2315051222,3830163945,22509899,7968269,42981253,49429661,1002970,1010872,20274405,270410,110428,343977,11406513,4589419,19497513,1.65,0.604426143
2074981300,3712761640,16822312,9318374,35952979,40911121,1282872,1440993,16086931,242754,196169,321762,11823043,3994842,15827693,1.79,0.558878135
1996394227,3426272781,16179263,8148117,31060127,60999650,1042848,1656820,18472343,251222,206231,458930,15541685,3593413,20758849,1.72,0.582672296
1830341397,2928024850,20293355,5908012,30273528,55135347,736221,905738,22723817,294943,175120,515498,17987347,3238913,24148436,1.6,0.625111292
2076790923,3469332445,18949660,7678788,36013781,56782300,888492,1270298,18380495,235143,196243,444069,10689915,3796984,18622440,1.67,0.598613986
2177754280,3708523227,18510783,7207818,33778248,67457584,954264,1323855,20110622,288109,224245,448666,15414232,4752963,20875681,1.7,0.587229511
2287518179,3737495965,22619972,7619735,40119494,50993617,880020,795186,23168297,292681,94894,419486,15944621,5101240,19908036,1.63,0.612045658
