cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,l2_rqsts.swpf_miss:u,page-faults:u,mem-stores:u,l1d_pend_miss.pending:u,frontend_retired.itlb_miss:u,IPC,CPI
456195066,1707618632,1103793,405541,4138153,2777409,41173,50742,1062866,5647,8372,1357,215414,117169,345260,231304,11560,241170,231304,28550,150103,32578,2725587,4302,0,91071915,28590526,1843,3.74317646,0.267152781
454730404,1702145470,1423256,137365,3272438,2423704,11184,2911,1513300,2465,433,1253,204347,106526,268837,174554,35968,44468,174554,11798,11516,13314,2493846,845,0,95702233,17371416,2399,3.743196969,0.267151317
444347839,1663446821,1547586,177608,3519346,2441028,41161,68161,1248926,2530,355,80,82297,51692,130015,112359,6462,67693,112359,10966,10885,10346,2689450,1847,0,98614414,15980537,4375,3.743569058,0.267124764
456816371,1710339308,1674668,165484,3304462,2788006,12265,3765,1601397,1227,235,95,56012,37548,112720,121544,15131,34472,121544,10259,12076,12132,2863659,1797,0,95954587,16249579,1563,3.744041187,0.267091079
457391912,1712597042,1161018,318757,2248769,2069111,46257,30425,361227,1759,200,75,9553,150574,182616,333564,68828,24583,333564,26544,23472,18960,3152933,2938,0,93085223,17429393,1438,3.744266125,0.267075033
456755347,1710332262,1196449,204869,2978493,3097246,27800,38109,1002945,2204,606,95,29349,25857,68032,261706,69123,56990,261706,38534,20447,16224,3130966,2981,0,96952228,15811774,1473,3.744525977,0.2670565
455566821,1705897179,1651290,168752,3493557,3189150,13130,6567,1625026,2354,445,115,40357,30482,88403,166984,11778,59289,166984,13599,17313,17095,3229790,3472,0,99228560,16807838,1899,3.744559745,0.267054091
452934603,1696057791,1669420,256628,3134742,2227248,35546,34521,649782,1873,210,110,8547,145548,252492,234630,52726,142384,234630,26899,55318,28840,3883014,2041,0,96789962,17213078,2596,3.74459752,0.267051397
448606261,1680076045,1065260,296491,3039210,3158544,32236,51572,1111270,3647,716,845,69005,28405,74394,165146,7905,66114,165146,16218,19413,16732,3212458,2780,0,97497754,16191904,3462,3.745101643,0.26701545
456226631,1708623600,1365964,198312,3254254,3165898,20187,8219,1389347,2264,556,549,64597,110490,736495,337942,137802,60458,337942,22928,86047,46186,3330775,2912,0,97412094,18037854,1678,3.745120262,0.267014122
450847072,1688740953,1243638,324896,3328656,2775759,13002,6249,1280167,1689,671,125,98324,61562,178111,415725,30350,126343,415725,21874,32230,17060,3033642,1108,0,105805223,30103801,2255,3.745706821,0.266972309
450495571,1687443683,1362795,310367,3420634,3024855,25876,42695,1378803,1683,696,185,56592,33032,95711,1883127,93645,38179,1883127,15777,29215,14369,3044473,2223,0,96258843,15998733,1693,3.745749773,0.266969248
456626233,1710464240,1114968,212496,2998282,3384670,15220,9906,1086028,1788,636,135,35428,73303,179094,217594,10741,12357,217594,29644,7183,39586,100173,2937,0,97673390,17762452,1423,3.745873794,0.266960409
454025257,1700807981,1606935,165048,3649136,2876874,10937,4111,1642286,1702,831,325,117431,73023,182753,141963,20403,47085,141963,11810,22388,11052,2967614,2244,0,46241202,20789842,1967,3.746064684,0.266946805
455294998,1705811644,1142270,209146,2899244,3237981,15161,8648,1202328,3357,1116,1179,127730,58909,176553,125405,16703,79899,125405,12770,105380,44430,2799556,2492,0,97442280,16649026,2550,3.746607478,0.266908131
456415710,1710320205,1643509,158981,3450388,3160853,14260,6661,1504270,1883,531,205,54286,31588,98677,238016,61392,70178,238016,27762,25425,13862,3047067,2225,0,101443447,16463966,1518,3.74728601,0.266859801
449533365,1684562161,590923,533779,4041453,2484226,35721,3526,622024,20399,591,1172,126698,216793,368778,759181,56888,44558,759181,10853,20647,10308,2571609,1233,0,87211465,49166586,3742,3.747357354,0.266854721
450970452,1690007778,1620876,209339,3997056,3151838,16196,5585,1669144,2109,646,95,89497,53713,147676,125251,7184,38207,125251,12289,20432,13614,2823120,1534,0,104217584,18265634,3713,3.74749115,0.266845193
447760387,1678067340,1078433,313640,3502559,3077083,19360,9966,1216761,2314,854,444,43128,33593,89937,126591,13943,66666,126591,13248,17330,14325,3072784,2881,0,97343351,32325076,5016,3.747690481,0.266831
455654865,1707780386,1398195,131375,3395720,2810906,12040,4073,1502030,1583,521,330,54681,136349,347837,200276,47485,172368,200276,9531,14265,5586,2280288,1127,0,95908627,19576357,1857,3.74796917,0.26681116
455357377,1706719491,1430579,122803,3444844,2457850,10402,3177,1461281,6238,951,1112,152260,125571,262258,113468,10378,27156,113468,6338,13997,5805,2267242,901,0,95063212,18031316,2149,3.748087935,0.266802705
425470184,1594709943,722502,359067,1313443,552316,56877,33741,183294,1843,250,135,9253,165156,168639,605667,42786,273850,605667,9720,28834,10715,3043633,1396,0,96291498,15433391,14983,3.748112096,0.266800985
454131785,1702143726,1280624,288358,3524964,3188173,17619,9708,1329123,1999,626,140,41548,91780,196117,258796,61356,17019,258796,57719,25204,20047,3159646,2718,4,102813806,26883989,2565,3.748127267,0.266799905
447674885,1677951359,1377219,317822,3498407,2734435,15726,4961,1481142,1991,711,540,78419,47722,139866,184205,13725,72257,184205,10971,21254,10689,2848213,2222,0,99193984,33659932,4017,3.748147183,0.266798488
451654366,1693047610,1145760,218448,3038367,3244648,16114,9001,1235712,2109,621,115,21737,25574,63582,107267,7798,70453,107267,13830,19279,14732,2903267,2085,0,99291681,18669740,1788,3.748546981,0.266770033
457012394,1713273581,1493347,199055,3414987,3200688,13084,6707,1552963,2530,766,1206,168150,48649,178713,134386,8717,33236,134386,22544,96381,50250,2859540,4127,0,94852854,18147538,1628,3.748855837,0.266748054
453471256,1700038270,1097506,312403,3473636,2820404,18461,8569,1156345,2447,719,752,52066,28980,79467,161511,8764,77143,161511,17560,21851,16426,3177695,3082,0,98197453,33025583,2039,3.748943836,0.266741793
456675202,1712196091,970865,280407,2685393,2691005,41860,51570,843524,2266,1278,736,34245,58612,173073,110544,10740,70073,110544,12744,17454,14855,3309843,2918,0,98564576,17979366,1788,3.74926443,0.266718984
448518961,1681623379,1285977,256813,3715327,2948398,17902,7925,1181166,2504,1309,1026,133607,96774,315119,206466,27453,131550,206466,18815,31504,17619,3013436,2279,0,93347180,21871104,3417,3.749280466,0.266717843
450581425,1689480272,1549647,171823,3319531,3173992,13725,6011,1557001,1688,486,195,52700,35022,112219,121139,24487,51901,121139,11654,14911,15851,3107292,2336,0,97519580,18243942,4499,3.74955597,0.266698246
455519912,1708021236,1082146,361023,3406168,3266167,40734,36607,817234,3577,3176,60,9519,98173,111378,282502,9024,29976,282502,60592,65422,60359,1371461,1166,0,94899117,23987692,1514,3.749608285,0.266694525
455860298,1709336826,1660763,144433,3239395,2839457,10902,4559,1662305,1641,301,519,73435,84730,222688,104194,42964,27100,104194,8667,11542,9675,2782587,1860,0,100531078,14934952,2089,3.749694443,0.266688397
449839499,1686789222,1312142,326817,3426133,3010672,24372,43923,1528351,1900,1018,170,63643,35199,112729,133335,24536,75070,133335,12161,15972,14073,3117338,2487,0,93539421,18517892,2934,3.749757915,0.266683883
454917348,1705921671,1632558,157217,3342848,3119069,13007,5177,1577121,1683,315,95,53347,38755,124025,192223,132483,78985,192223,8007,14449,7177,2614966,964,0,102631131,17538806,1663,3.749959588,0.26666954
455795988,1709338844,1464860,120545,3007078,2513887,8339,3610,1526916,1954,911,175,75639,55979,137076,275478,498991,6608,275478,11786,12277,10880,2377819,908,0,97077111,15774569,1989,3.750227929,0.266650459
456109280,1710805962,1467914,238108,3622370,3122783,11536,5845,1591418,2124,2144,195,88918,43938,178846,253639,250053,0,253639,10643,21036,8655,3478246,1108,0,98368947,20616606,1979,3.750868568,0.266604916
453907825,1702733063,1449612,272261,4654386,2923390,15460,41327,1298581,3487,4428,581,80671,77912,187282,330084,20603,97047,330084,34990,54977,24178,2848317,2442,0,88340009,29192060,2409,3.751274971,0.266576033
450902889,1691513555,1046393,302499,3270575,3328541,18924,12267,1137022,2600,791,150,61983,47329,204993,178072,54730,299838,178072,16516,24342,20489,3230225,3632,0,95181090,26333664,3532,3.751392143,0.266567707
454634349,1705560812,1151416,279887,3391346,3224299,17537,8587,1071411,2605,1402,410,66262,55340,174349,156855,13215,97786,156855,23592,112880,49734,2893873,3087,0,96204101,19312495,1745,3.751500114,0.266560035
449810304,1687477155,1074386,369258,3038132,2163162,69002,80318,1335437,9007,4759,977,175910,164125,300628,247129,48898,75163,247129,15693,22964,16232,3120561,2267,0,98029580,36099652,2199,3.751530679,0.266557863
455821505,1710038150,1294819,197169,2961699,3137999,17691,7725,1334748,2390,481,140,44441,68957,189431,204688,56309,35088,204688,41142,3931,44848,78890,3322,0,97912496,17570873,1418,3.751552156,0.266556337
455048733,1707213783,1319432,263279,2443992,1423981,40527,33184,341520,1834,240,75,7515,127878,177893,154045,59546,86445,154045,9670,12394,14104,2451887,928,0,99761030,15415659,2060,3.751716375,0.266544669
455586671,1709245627,1665756,144784,3690227,2899020,11952,5052,1648961,2543,456,753,74510,21340,77166,77839,3163,25212,77839,18490,104712,43559,2624565,1497,0,96833026,16159885,1743,3.751746343,0.26654254
453019270,1699614432,905725,470171,2140164,1312882,70182,67713,774773,2515,571,125,83684,76480,157533,296364,11754,58692,296364,12028,21820,33321,3573781,2480,0,90812117,37134952,2119,3.751748644,0.266542377
456556425,1712974158,1325607,204521,3137753,3232544,14071,8425,1348215,2099,781,100,21930,28441,129037,248233,52127,267735,248233,16628,19121,13972,3233135,2602,0,98083816,18360968,1685,3.751944041,0.266528495
450681940,1690963256,873495,272856,1175160,30291,77705,31097,830496,8677,3356,305,103341,104336,194175,211267,15932,90602,211267,18294,32112,19579,3686109,1371,0,96079307,25271129,2518,3.752010245,0.266523793
453974304,1703395736,1032742,279749,3069921,3127510,27361,32192,1112411,1312,626,145,15952,25764,57999,359357,58566,108183,359357,25045,24096,15562,3321398,2692,0,98962818,16613443,1482,3.752185357,0.266511354
456151875,1711595180,1460013,206370,3737518,2876542,34898,61706,1204635,2132,462,868,107404,67186,175964,117934,11712,40873,117934,15908,20580,16973,3153972,2517,0,100217055,20017004,1903,3.752248481,0.266506871
449882656,1688122852,1123181,391007,3678872,3098227,17435,9201,1429056,1718,420,190,73079,70335,208795,253050,541257,35582,253050,17161,19327,20521,3262920,2342,0,98223573,42445299,2900,3.752362598,0.266498765
455159634,1707996166,1146010,487951,3331390,2337410,19125,12564,1453313,1618,380,130,96079,83169,221070,108623,14198,56571,108623,12025,15939,39303,2109177,795,0,121126175,32239515,1300,3.752521178,0.266487503
456175806,1711833713,1579041,149759,3384416,2447680,13562,4445,1664074,2064,531,145,75796,61745,148194,95397,7859,46502,95397,9901,14793,8379,2458133,1108,0,99935645,15931897,1488,3.752574535,0.266483714
444746593,1668972427,910347,362971,2901988,2482226,47669,69832,827637,2331,3842,390,33457,65198,74820,139840,6957,98214,139840,14121,16582,15449,3265251,3012,0,99517518,20390362,4520,3.75263679,0.266479293
443316593,1663747164,1258091,237216,3536379,2879051,15003,5686,1591500,1658,786,140,84313,50044,139335,140400,7071,77860,140400,21276,102706,44696,2833632,3100,0,94754032,22188986,4961,3.752954864,0.266456708
449199271,1685925312,861853,364738,3737961,2290875,34429,3628,971419,14135,603,2005,172173,188634,355638,892901,47693,61867,892901,21558,20424,19121,2251707,1334,0,94943299,24395762,3669,3.753179092,0.266440789
452485300,1698347352,1208651,306079,3483110,3191515,16032,8597,1193950,2274,601,433,69712,37773,222634,166088,89885,51443,166088,12601,16453,13302,3117058,2580,0,103121660,33026886,1828,3.753375749,0.266426829
455111945,1708298373,1631792,165798,3331565,2815250,30934,35074,1016601,3668,180,60,8608,161177,221047,104440,44784,70084,104440,10544,19653,10392,2952382,3666,0,96283125,18159884,2340,3.753578415,0.266412444
456441947,1713308036,1274132,200242,2974947,3196372,15673,8443,1270909,1771,561,100,24629,26903,73511,162577,47228,93361,162577,14238,19336,14901,3191843,2996,0,98966732,16726162,1307,3.753616527,0.266409739
450599255,1691583317,987192,360563,3117555,3127317,30310,9550,1140061,2620,586,140,22400,33800,73601,273336,9231,94005,273336,39709,65690,81840,187974,0,0,93849871,56053174,2201,3.75407482,0.266377216
454850324,1707645797,1650422,145055,3490519,2844674,13842,4258,1606133,1881,220,95,66066,45439,119382,118504,10309,28698,118504,10371,11305,10541,2846408,1772,0,95678568,15553429,2029,3.754302695,0.266361048
455416200,1709813605,1620944,174477,3773004,2823359,15520,4573,1926795,1143,516,70,58204,66820,242599,136241,40963,83028,136241,15174,20553,14496,2967416,1822,0,91316112,17708996,2179,3.754397856,0.266354297
457443756,1717468408,895424,452358,2451129,3761305,24321,14220,1424872,2508,2471,699,136683,96880,124448,121354,2962,17279,121354,28170,7722,44804,22828,0,0,98438363,33381477,806,3.754490876,0.266347698
452950950,1700613770,1220570,432714,3512598,2867405,28012,12518,1000490,2118,1316,2884,132592,45204,157942,195064,14410,103323,195064,12588,30699,12983,3012778,1609,0,95874926,37182476,1698,3.754520815,0.266345574
456282662,1713159638,1616161,168590,3467028,3128352,12517,5619,1656771,1327,340,428,100177,39623,332188,79183,67364,42402,79183,10865,13095,11830,3019585,2642,0,100863647,18316903,1743,3.754601655,0.266339839
455578478,1710516080,1407498,274899,3840311,2909804,16208,4088,1522941,7730,781,586,180465,141690,340994,365891,40900,105852,365891,23322,109658,53185,2618314,3649,0,88692627,23195292,2424,3.754602473,0.266339781
452179540,1697985100,1292160,394189,3011144,2077112,38281,68803,1284329,1798,1262,125,81676,50872,175752,252527,157174,58504,252527,12119,13846,9318,2468658,682,0,99831399,14145913,1738,3.755112626,0.266303597
454381857,1706267570,1556528,258028,3381719,2869679,27652,38501,1278432,2339,586,95,34618,37618,98190,145980,16338,72769,145980,16157,19199,19477,2962050,3425,0,94442884,15538508,2780,3.755140184,0.266301643
455469891,1710379292,1355955,283296,2966576,2064729,11595,6691,1834224,1833,420,425,114403,62917,150118,205171,137928,9494,205171,40238,6475,53181,8178,0,0,118023732,38634503,841,3.755197272,0.266297594
455990265,1712414715,1184538,218990,3013671,3250518,15095,8604,1281930,1763,521,105,44925,30990,115489,1089395,121590,437009,1089395,83272,24564,17309,3065909,2455,0,98926182,18006343,1788,3.7553756,0.266284949
457081576,1716643936,1283488,197945,3025454,3149918,15156,8786,1196590,2338,995,883,59761,33167,91410,236737,52081,320837,236737,25375,21110,17664,3158021,3012,0,99274596,16834856,1257,3.755662066,0.266264638
455833392,1712002221,998890,350827,2370575,1688122,27875,25904,1764458,516,470,160,64250,46879,103682,125928,7534,23663,125928,8762,13602,10989,2568342,1404,0,96426493,57335636,496,3.755763073,0.266257477
456138822,1713168044,1502648,191165,3774144,2809204,13496,4501,1450679,1633,365,305,114342,53675,191861,470204,482370,787693,470204,26209,91812,14839,2832023,2160,0,91768695,19444434,1533,3.75580407,0.266254571
451812864,1696961031,1164529,213794,2133712,809724,47588,67278,824193,6441,3661,667,143412,124644,1059940,288898,93502,24895,288898,5729,10194,7407,1958775,644,0,97438952,12871415,1913,3.755893571,0.266248226
447543421,1680968725,1469251,183092,3265251,2979655,16741,6150,1582876,1252,365,120,50767,28925,85347,162091,3626,43341,162091,12676,14800,15445,2915180,2686,0,96228888,19671139,3455,3.755990248,0.266241373
456599425,1714991133,1270927,305330,3589553,2965600,41360,34836,777150,3546,155,100,11598,125325,167205,214847,611062,57248,214847,17700,54413,54453,2840812,4784,0,99516713,27670557,1708,3.756008087,0.266240108
456292347,1713848374,1373912,238783,3329771,3368514,13813,7642,1535815,1873,736,120,58785,42955,221820,209588,50650,322231,209588,17145,22816,21810,3181939,1713,0,98473492,20875023,1357,3.75603138,0.266238457
455734796,1711761382,1202988,283320,3417551,3349551,17525,11307,1220873,2460,726,130,63180,78880,293892,210078,1402751,105593,210078,11625,29306,12244,3002019,2054,0,100298788,23406870,1818,3.756047151,0.266237339
454278560,1706306838,1378488,160726,3416526,2210618,11063,3306,1414050,4233,526,315,104562,109550,243418,213853,17610,38796,213853,7965,16420,10439,2280127,1098,0,96925144,20503939,2752,3.756080494,0.266234976
449520256,1688451012,1040566,440160,3613914,3044069,33403,42492,1087834,2129,561,170,38182,37869,99088,179476,14224,60091,179476,27258,87354,67009,485705,0,0,89200535,21529090,2321,3.756117749,0.266232335
456556530,1714898220,1408725,202903,3783400,2915997,15555,6824,1404395,1493,579,616,79177,33869,94122,226485,62680,340385,226485,19834,24726,12018,2780452,1841,0,92900540,19395898,1868,3.756157469,0.26622952
447976288,1682673939,1284798,250983,3408739,3029306,18315,7203,1375718,4271,889,185,101361,74212,199855,258763,56860,324337,258763,21555,24693,20704,3107590,3538,0,95520035,25753123,4062,3.756167422,0.266228815
455975492,1712886992,1602049,169731,3552982,2931920,12432,5009,1511587,2002,1205,588,79537,61957,142267,266496,68570,306783,266496,18141,100001,11416,3008955,1383,0,93283472,16910752,1347,3.75653302,0.266202904
455653974,1711752727,1619293,177278,3359051,2815896,10123,4960,1619098,916,661,190,62419,45197,248780,332504,132803,121611,332504,15539,15680,16075,2363804,2736,0,90907241,16770984,1427,3.756694388,0.26619147
453453618,1703509075,1208469,308549,3492364,3096830,29277,8540,1166291,2179,571,145,39881,38396,112216,327445,78850,188269,327445,24360,17648,13366,3002091,3099,0,99933883,31222201,1453,3.756743815,0.266187967
