cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,IPC,CPI
457216279,825127938,4927958,893694,1493015,630064,247623,137,4966858,163499,105,2958,38715,361702,401792,11682474,71478,3769,11682474,198316,100,215153,666718,1.804677515,0.55411562
455875853,822827192,4627699,849030,1468277,1004706,237679,153,4686971,172139,225,1277,22661,381110,409002,13862518,49530,3720,13862518,253958,519,252050,1051979,1.804936995,0.55403596
457224290,825337481,4800924,945084,1528603,795996,254305,156,4810010,165836,345,1598,27080,402733,430530,13239675,73844,4108,13239675,248524,1627,258643,772429,1.805104189,0.553984643
457261786,825526375,4889160,911228,1531364,759034,256120,253,4860114,171937,117,2705,40447,367833,390985,14439817,62513,8258,14439817,258902,250,267504,706320,1.805369266,0.553903303
452807057,817928146,4382286,859721,1441857,1082937,243720,444,4560079,153945,180,1639,35938,377977,408293,14974494,54142,7921,14974494,235106,1797,255196,1217970,1.806350262,0.553602488
452692191,817918846,4701518,823567,1459803,1013862,242376,497,4806562,147231,115,1568,20780,343283,366969,12917481,183414,7411,12917481,238603,1077,227366,1576600,1.806788061,0.553468346
453952516,820431358,4256827,851001,1386944,1059029,246854,403,4458053,143271,178,2479,40774,354111,400219,18888823,55205,3043,18888823,263837,908,248149,942252,1.807306555,0.553309563
455818508,823884321,4150563,1029218,1458862,733815,261344,87,4269698,176209,265,1948,29090,412605,438932,14454431,67264,7125,14454431,252536,438,268493,787043,1.807483256,0.553255471
457420414,826811268,5034172,857283,1624294,1008538,245248,516,5066979,158951,240,2680,21932,349759,378165,19294875,71376,9036,19294875,256621,3185,256130,1459047,1.807552183,0.553234374
457306920,826801350,4532452,873165,1497055,887002,269287,820,4302255,165970,235,1292,27333,379700,405418,15143818,57641,7996,15143818,247031,112,250765,988782,1.807979092,0.553103741
457319148,826940470,4579068,922862,1584625,1209326,237011,422,4504110,168856,320,2194,21556,394532,436389,14696221,172515,18722,14696221,268567,1603,248912,1184215,1.808234957,0.553025477
456248039,825418059,4847615,929650,1568526,617185,258899,137,4851199,175269,130,2409,28723,371682,389686,19078688,69925,5391,19078688,256762,425,257187,525047,1.809143248,0.552747828
454686301,822688396,4332998,924015,1489060,1393957,256233,433,4430818,178106,245,1037,19427,375364,407976,26438216,45513,7395,26438216,287987,2561,272239,1986005,1.809353821,0.552683499
456246313,825577097,4054936,903206,1322653,802015,267533,861,4056230,151390,85,2307,39855,360915,417883,12303945,69365,4333,12303945,203504,538,201774,811287,1.809498671,0.552639256
452392362,818641473,4361087,791170,1495114,819014,220583,189,4445792,160864,155,1472,22453,345318,372078,12653117,67811,10351,12653117,218799,582,228126,678715,1.809582879,0.55261354
457383837,827837157,4633367,932098,1421635,786077,216185,721,4420733,125259,154,2253,47402,328039,364053,13804881,64339,7757,13804881,226157,738,241979,805950,1.809939683,0.5525046
456070539,825553989,4819799,838044,1394897,765840,213477,131,4785980,133890,140,1768,23688,316384,337862,11129178,81826,3994,11129178,209296,150,242147,675867,1.810145402,0.552441809
457090111,827599624,4655918,985137,1578569,843843,274926,188,4574793,183519,297,1411,26173,381356,390975,13093268,48846,24182,13093268,215185,363,212739,847695,1.810583087,0.552308263
456183530,826092416,4126689,963026,1557725,933242,264845,194,4291148,173399,140,1167,23935,407705,459267,13542714,176344,6154,13542714,253029,1302,274814,832418,1.810877337,0.552218518
456498415,826766904,4352498,1047074,1660334,847529,254089,422,4359333,162561,180,1577,22973,374730,402789,12053568,61065,5428,12053568,185285,1652,256746,860983,1.811105749,0.552148874
451536422,817826757,3621826,950642,1270379,1039630,295483,1164,3712231,143042,135,841,20706,341874,372911,19002434,107183,5892,19002434,249360,2268,256975,1258607,1.811208835,0.552117448
455427292,825011406,4442135,885536,1615291,1190276,228740,735,4430087,159558,360,2259,42910,357396,416975,21883134,82138,10363,21883134,273891,4339,268582,1114229,1.811510686,0.552025449
457067138,828018649,4642134,973019,1529303,609747,240940,97,4434766,158494,190,1914,25223,343985,379275,13051460,90657,3200,13051460,222849,1025,258356,752044,1.811590859,0.552001019
456536083,827056664,4757970,904228,1380901,1348183,237906,588,4906306,138700,280,1828,17182,330862,360686,11772077,89232,9724,11772077,211280,901,210443,1141918,1.811591011,0.552000973
456716770,827407784,4595323,814225,1555022,1463206,213804,350,4521179,163050,260,1057,20780,344221,371811,12658081,73027,10065,12658081,189096,2571,225483,1311774,1.811643098,0.551985102
453956955,822436728,4438074,966039,1537276,1016610,263358,835,4303432,161142,200,1397,18053,357740,385356,14559571,46830,44018,14559571,243186,3462,257458,1229040,1.811706416,0.55196581
454733880,823919106,4454862,806440,1493607,996818,242365,332,4546791,166312,85,1467,20383,366950,396400,22663269,73524,13738,22663269,235687,369,231986,1511172,1.811870947,0.551915688
456999862,828047482,4912385,920701,1569435,713484,235218,228,4931013,165576,70,1838,26683,366220,392317,20740040,123860,4975,20740040,279176,611,276718,721177,1.811920639,0.551900552
457229815,828470546,4903320,911906,1530030,728759,252080,172,4900421,173252,195,1607,38400,368281,436013,12764621,72142,7532,12764621,221533,206,233541,704986,1.811934653,0.551896283
457277332,828562842,4630046,888249,1577937,1381354,238206,902,4499313,173876,280,1512,22953,388961,396988,14271189,66884,13206,14271189,247398,3112,243145,1415799,1.811948207,0.551892154
456880371,827902132,4735931,932724,1490600,761673,237179,81,4827960,159175,75,2254,28389,375969,403452,13175912,62325,9016,13175912,244776,1010,224159,757495,1.812076387,0.551853116
457500115,829084478,4705867,796116,1634151,1191993,239906,515,4541178,161915,160,1462,21455,374679,393207,12446931,45692,4909,12446931,198367,789,198379,1149003,1.812206054,0.55181363
457324426,828803610,4422838,979124,1454474,684851,238463,177,4618263,156892,200,1803,37110,419589,452967,37775033,49468,9366,37775033,302295,1177,317476,622874,1.812288089,0.551788651
454077676,823043381,4160333,949452,1242545,849309,321341,1551,3936697,166793,191,2215,36558,349293,392323,12988069,72163,9887,12988069,199801,1196,183018,1109464,1.812560768,0.551705641
456485958,827495163,4106071,761449,1611244,1089999,233495,425,4253288,172595,150,1001,22050,369803,406785,12156816,51449,10381,12156816,184357,1308,225843,1207552,1.812750532,0.551647887
457422408,829477628,4980078,836311,1611519,1093103,258720,407,4823716,156795,210,2499,25129,335178,391409,12133246,117592,5999,12133246,220095,1621,206697,1031174,1.813373402,0.551458403
457251510,829355111,4663115,935649,1697608,1155795,251123,635,4611964,156766,145,1778,20155,332057,370146,14499105,60146,8229,14499105,238061,3732,243562,1095958,1.813783209,0.551333806
454762680,824888909,3923533,930653,1360501,978409,294434,1196,4170609,154724,120,1563,22633,361748,384753,15258435,71241,7514,15258435,249911,1528,262263,1012988,1.81388875,0.551301727
457351846,829839222,4685748,906754,1521228,1133688,251176,657,4564900,170600,250,1512,19241,357278,370587,15824123,120081,8244,15824123,251214,3161,256606,1302952,1.814443801,0.55113308
457342015,830064945,4423463,823664,1601773,845011,243751,462,4357636,151738,90,1638,23493,350286,393056,14966425,55095,6136,14966425,250337,563,242669,880040,1.814976359,0.550971364
457070048,829605590,5177737,881566,1590419,551603,254056,169,5199930,165455,90,2309,27255,340696,373568,18621289,147644,6706,18621289,260578,645,247397,666701,1.815051311,0.550948612
450607400,817953128,3900241,948994,1364029,894387,279991,1048,3683850,137477,95,846,18826,329229,355449,16849884,35812,2943,16849884,211660,1397,246971,1170370,1.815223469,0.550896359
453428884,823291253,4097115,825963,1428144,894240,229547,234,4075169,155488,125,2224,36893,352523,446725,14162380,136344,4853,14162380,214099,363,219517,938295,1.815700945,0.55075149
456286910,828490417,4234743,981938,1308156,667679,322862,1305,3929794,181365,259,2736,49475,372334,409399,36942121,99867,3894,36942121,294187,795,273024,819809,1.815722518,0.550744946
454278951,824923671,4396002,860541,1318263,1041801,259973,1584,4366983,137112,176,1733,19879,314148,328729,11993871,58045,12261,11993871,194053,1440,176534,1000744,1.815896751,0.550692103
443955250,806326519,3955417,941268,1332994,954447,276833,885,4028807,174967,190,1362,21929,359700,385478,15911048,49871,13474,15911048,247587,519,235284,1010496,1.816233774,0.550589916
453016921,822804456,4149108,979327,1452726,913618,270308,295,3922952,158213,380,1708,32948,335922,362753,15015898,52933,2567,15015898,230061,1052,251684,968301,1.816277534,0.55057665
456982746,830275351,4190470,1026892,1395504,880791,270403,195,4152945,178591,265,1848,29395,415657,454676,15969814,59692,10708,15969814,251507,839,282742,1277044,1.816863674,0.550399028
455824184,828310277,4189648,927168,1530986,1044721,261326,206,4290284,167585,180,1152,25196,396705,443688,15221971,82070,4007,15221971,287176,1559,291039,851855,1.817170537,0.550306083
457329211,831178029,4344225,1034452,1455465,773902,264390,131,4283204,176910,179,1775,38110,379583,394065,15083452,64833,8485,15083452,245129,225,257776,736045,1.817461052,0.550218118
454368573,826018628,4450320,959137,1492167,1078649,279528,651,4460057,167911,235,1036,21744,382735,415449,14197034,46861,8365,14197034,259544,2466,258249,1164143,1.817948417,0.550070613
457517826,832320791,3930896,908736,1514440,1087654,237878,184,3892329,178435,335,1287,23682,366957,395865,12980477,172094,10247,12980477,245517,1189,254468,733418,1.819209534,0.549689292
456371335,830326889,4487533,970184,1543729,646766,275955,291,4684429,185912,175,2374,28435,387475,413879,14501835,61011,6982,14501835,255575,1158,269058,703617,1.819410698,0.549628515
457199502,831836420,4315035,848057,1521947,868084,231039,536,4594314,167734,272,2925,36573,347643,385657,14115655,68827,6123,14115655,229430,1339,233329,972871,1.819416724,0.549626695
455471257,828860972,4372466,815326,1505713,1302829,242487,1296,4651460,166640,255,2479,21315,367342,427074,16633455,203106,12902,16633455,254034,3099,259378,1312353,1.819787658,0.549514662
457365511,832381531,4319629,1064547,1808982,849745,271986,547,4267313,187284,355,2885,36117,383868,450991,16104868,191233,21878,16104868,293412,1916,273334,831485,1.819948184,0.549466193
457123749,832173434,4723777,782539,1450185,1123557,219376,656,4526536,145142,116,1874,23307,319311,342966,23102803,50225,2624,23102803,266323,2148,240528,1054709,1.82045548,0.549313076
456894082,831832157,4399700,1030020,1814517,1029433,279006,964,4348041,187281,140,2735,26945,453917,508341,21344000,175274,9156,21344000,300399,3231,298041,993600,1.820623619,0.549262346
457531416,833088584,4460477,902664,1485831,1077395,233648,806,4343153,158224,225,2259,50865,357825,407824,21431204,69293,11064,21431204,249753,2786,214593,1286311,1.820833619,0.549198999
456451659,831575241,3947321,872547,1661812,943294,252377,97,4026519,191098,148,1906,41338,428875,441657,16211292,45049,6136,16211292,270683,751,261156,1020308,1.821825432,0.548900011
456283115,831360155,4583058,853504,1385473,1053669,214114,261,4387917,144192,105,2171,36963,372401,401931,14476314,62193,8565,14476314,229803,463,238654,889266,1.822027,0.548839287
453647292,826688347,4146125,933360,1259028,1222480,285455,1167,4143165,148695,111,2085,38073,322261,341387,12463580,58505,2730,12463580,203634,657,195611,935662,1.822315181,0.548752494
454197158,827859527,4651573,972839,1649416,1174455,278081,641,4487336,167930,190,1332,39729,380482,428595,24498561,48188,4020,24498561,291609,1922,278336,1147304,1.822687598,0.548640371
453696877,827141450,4164170,955996,1425898,887215,275928,269,4308806,180357,247,2084,41351,388631,420719,14552020,59229,26301,14552020,269456,682,274996,727738,1.823114709,0.548511838
456763714,832753763,4623051,934677,1491248,811670,256237,156,4749640,162027,195,1662,25726,372173,401120,13280951,184544,2878,13280951,241171,450,254577,755629,1.823160942,0.548497929
455050261,829731679,4269360,972046,1584355,1118946,291407,886,4336377,171729,190,1242,21070,373277,401457,14807026,42557,13657,14807026,254426,2623,259360,1340138,1.82338469,0.548430622
456260508,831948305,4590525,944583,1616180,926085,252979,450,4718638,157619,220,1908,23479,385031,407221,24157817,60502,7032,24157817,261334,1815,288110,1045407,1.823406344,0.548424109
457473009,834363967,4821510,833593,1493798,853564,217545,291,4928684,160047,290,1617,20296,351090,396034,12461094,178200,6448,12461094,239217,1477,232026,928070,1.823853977,0.548289508
456312590,832250901,4246470,869539,1463167,928546,244511,240,4283092,149090,80,2246,70474,396607,417044,16222022,82091,4909,16222022,251929,288,242970,899078,1.82386136,0.548287289
456090716,832096764,4652943,988898,1682990,716833,270494,222,4528889,184559,345,1873,25423,377317,425897,13648497,44991,5053,13648497,241895,782,244795,781043,1.82441066,0.548122209
454974107,830263065,4525900,921971,1502706,728634,261448,350,4507099,161087,86,2499,40994,364415,392639,13862214,50152,5967,13862214,259595,713,253174,590161,1.824857837,0.547987892
456911268,833847257,4168287,977601,1439388,1139451,254641,297,4302837,161356,142,2122,40178,391410,431478,39274389,92203,7783,39274389,290064,1903,308941,918681,1.824965404,0.547955593
457463871,835073096,4844691,900058,1483168,742208,257920,131,4702601,158745,140,2098,22321,281089,303068,11521976,179547,7620,11521976,204221,212,217365,707715,1.825440541,0.547812968
454872155,830348173,4532088,963285,1520394,471001,273995,353,4748893,156757,120,2670,24426,334403,369684,12435102,91642,2611,12435102,222548,62,225109,587985,1.825453952,0.547808943
451881763,824891211,4641521,843058,1510510,724644,252478,259,4626828,146698,120,1432,23422,346231,365023,13257138,55418,4326,13257138,237446,1044,246585,805297,1.82545807,0.547807707
455352564,831250699,4183425,855946,1534296,1556921,265421,463,4388709,167081,204,1949,34654,372351,387555,14017292,43636,12435,14017292,227180,1346,246560,1341940,1.825510088,0.547792098
454873108,830426038,3829170,920547,1456016,1080665,251531,344,4026264,172553,70,1918,27718,341589,369726,14575625,66051,6318,14575625,255721,1914,259503,787818,1.825621307,0.547758725
457505519,835255978,4559366,986690,1577043,729719,264086,169,4538652,182059,75,1788,30645,395278,423300,14801519,142400,8115,14801519,195604,209,178913,728541,1.825674103,0.547742885
453467214,827906838,4121808,948988,1547575,1283496,271935,209,4455271,166775,165,1487,23735,371185,427012,13109555,172512,5980,13109555,252840,1621,266294,964333,1.825725901,0.547727345
455310763,831324449,4758068,847340,1514848,616641,257126,174,4532027,154210,150,1968,25588,302359,326968,20095784,75688,5347,20095784,235555,206,229963,625122,1.825839661,0.547693218
456051627,832775897,4048533,984798,1485603,784524,276118,356,4176664,187226,170,1322,26343,398793,452059,13843243,51479,13149,13843243,241767,1997,268983,768388,1.826056191,0.547628274
454338421,829816094,4591707,860605,1478952,1075220,253639,554,4774609,153841,115,1327,20396,363377,387402,13735961,61348,7214,13735961,213052,1108,224392,1098453,1.826427297,0.547517003
456001983,832884363,4574110,997116,1550695,659588,286435,81,4460569,182551,85,1332,26335,403820,416743,14894128,52087,10326,14894128,265883,294,246530,799448,1.826492853,0.547497352
456353637,833536616,4826519,870327,1517609,659910,241946,177,4798621,145058,99,2495,19375,282476,323067,12258826,58356,17053,12258826,196830,294,220795,760211,1.826514677,0.54749081
457032165,834796754,4470435,841499,1525377,941160,215662,266,4674859,147193,270,1312,20589,316516,344731,12500446,65461,43306,12500446,226347,381,229673,880808,1.826560181,0.547477171
452972147,827423246,4546934,841665,1402724,1235219,234685,529,4646295,142011,90,1663,21555,289478,310611,12735555,62079,5616,12735555,215676,563,201436,925954,1.826653695,0.547449143
454711843,830645724,4456472,778330,1486890,786309,227636,162,4541067,160165,175,1838,24318,342102,379953,13014244,92394,5672,13014244,243763,463,237144,674430,1.826751902,0.547419712
456376195,833883856,4673769,918141,1503002,1149389,254931,228,4656909,166767,205,1638,29661,372544,401166,14151403,163517,15142,14151403,258780,1356,270499,1205726,1.827185259,0.547289879
457385382,835757729,4432604,993754,1706441,1176717,269963,757,4301164,170221,200,2574,24856,356099,393961,15813743,61247,4176,15813743,252835,1177,272677,838471,1.827250633,0.547270299
453309737,828373112,4211912,895454,1448931,1055226,244100,1080,4230218,164415,225,1868,20218,365943,389383,14844316,64717,13976,14844316,237410,1703,242484,1116900,1.827388746,0.547228936
454810495,831161887,4325543,775819,1424201,1479952,222285,294,4405563,139016,274,2043,32906,342295,383402,11352715,58506,12823,11352715,204043,1101,204624,1201728,1.827490562,0.547198448
453907984,829675078,4268339,894684,1558576,1324774,280789,547,4245664,168839,105,1432,20539,376210,403799,15477795,51198,8134,15477795,268900,1643,270490,1118510,1.827848611,0.54709126
455923446,833399718,4602299,899680,1414138,964459,229500,194,4584310,154324,290,1776,33050,359624,379605,13338393,51646,9499,13338393,233940,594,234674,1001222,1.827937838,0.547064555
457438947,836283863,4432866,982799,1512107,1109810,257205,122,4388107,162783,111,2096,49512,384509,400861,18344499,58478,11034,18344499,264854,845,277964,1040625,1.82818684,0.546990044
453392311,828956030,4093715,954587,1498652,1253047,289988,269,4211357,188204,295,1462,19697,363573,400666,14484353,111879,8218,14484353,252410,1436,249549,1187253,1.828341615,0.54694374
455987399,833703009,4706829,896457,1554464,770826,251035,165,4499486,171652,95,1613,25303,395501,421856,13710664,75971,7314,13710664,246272,933,235788,841706,1.828346596,0.546942249
456125195,834073998,4906523,897289,1521181,756257,248107,203,4960783,160962,60,1828,28458,351359,390779,30951529,65607,4916,30951529,294004,413,272189,647075,1.8286076,0.546864182
457361277,836360571,4728197,886363,1456552,785861,232092,115,4631583,182697,255,1427,36947,364429,391079,13211821,155307,2556,13211821,244671,569,256381,776649,1.828665025,0.546847009
457146546,836387489,4647406,933403,1486805,707814,245824,59,4575387,167214,98,3001,38562,370491,416377,14942543,74530,3907,14942543,248856,162,246439,735747,1.829582869,0.546572674
456686169,835603081,4479071,921084,1460980,1012149,243101,165,4390468,169381,210,1942,39775,363648,383824,19360239,61111,4521,19360239,257911,1102,262877,1133703,1.829709629,0.546534807
456706275,835910505,4300032,936357,1561849,979613,252703,178,4508590,174110,110,1412,24781,390717,407867,14474451,54835,6405,14474451,244194,576,262419,958425,1.830302211,0.54635786
